count_of_reviews,stars_double,business_id
0,2.5,RXaSRc5rWu7kr6A6yl6cWw
44,2.5,RXattC_SEpi7KU3ae3KEaA
0,2.5,R_yz97TmfG7YQWDdO6tvtQ
13,2.5,Re-yKIxoRXhP9eZfhun1Gw
57,2.5,ReKhEW29PwajvfRE57m8Gg
0,2.5,RgaCFF1YqE4XdclQmPnRmg
71,2.5,RhGnmMMEaNm3JwKKDUjVZg
84,2.5,Rhm64d8Zwbjd-WAji9BlHA
118,2.5,Ri3tujeSjfxRP-LB2wcotQ
43,2.5,RjEl9Frc_bp2ebSHVydpXw
0,2.5,RjEzGTyVixYY2fmPPD1UPg
16,2.5,RjS78e62NdglQkPA9-jZww
476,2.5,Rjmow52esfT1_eI6tfCHDQ
0,2.5,RkuhXEdVnNqyTgxacMelpg
10,2.5,RlQvlsKUraNPraLY4DNsCw
0,2.5,RmKSNrHIxtiLcp1Jsw8GhQ
0,2.5,Rm_0GSNQUvRMadI9kMW_Ig
0,2.5,Rmm8lMRB7abGeXdmPOsbDQ
0,2.5,RnaXizpm-_Ko2Fh3JRI_TQ
0,2.5,RpYUFqzfNxLGuEBf76E_SA
0,2.5,RpjP7JqCMf2RdtfDOnJ0fQ
0,2.5,Rpjhb-yL6sy0TXc9gCA64g
9,2.5,RrJVM04Sx0Klh8ghlTqcpw
0,2.5,RrMvdI-ifwliaVCRWaErPA
42,2.5,RucJX2RwCHsUeawze7pawA
0,2.5,Rz38Kmrl0akWmp2FDbiJkQ
0,2.5,S-3rA5wSpwYDpethO7doAA
0,2.5,S-XzJC5Ey0nNN7CacyOCBw
9,2.5,S0kRTbdV4qjXh_nUd0uT_w
0,2.5,S27Qg-YHLOshg__tJbijuw
0,2.5,S4eb8wgKOI-98H526wZ-qg
0,2.5,S6bRSl80R89Xmn_LMCAQaw
7,2.5,S7_2jAXE6lPQCu3G9xFNtQ
0,2.5,S9MT01k6OHy9BbvP_BIHcA
78,2.5,SAEDSSDFKFO8ke1SSnTuzw
41,2.5,SAv-RtEAlxgYNJaFiKVawQ
0,2.5,SCOLHazDkZX6LmLvBzfoKg
22,2.5,SCTXzt94jEqTG85YdM3UjA
0,2.5,SFNgx33lM3YZLp-3w7Wdlw
14,2.5,SHJA_vAxGWm_peucjyOZ7Q
0,2.5,SJO0OLyzgHe2ekjNQu_Bcg
5,2.5,SJZSSycTY4B7LhC_LTUw1w
14,2.5,SJlbAHOlqt6AF1AQzpYlsA
35,2.5,SJzSOzuFq7XqSI10UyS7Ig
87,2.5,SK7dj3jwOg6X3vVn4GHZvg
32,2.5,SKqfWUEBQUJEUHM6PR59bg
0,2.5,SMfwF-3j22Ze8HS1OUH1cg
175,2.5,SQI0jNpy61rYH16-9V0FLA
85,2.5,STb7_lCCW1w4NvcUCfuWVw
0,2.5,STgopLVLqcFNLRl-2H3VSw
21,2.5,SU2L84G7XXom8ia-lBDtsw
0,2.5,SVUlPwZW1JrbJXVxqFxFUg
0,2.5,SVZgykP1ugl1IE45it_yCg
0,2.5,SWXG8KHm-DTqbldRmjzeAg
0,2.5,SX2PZvIRvZPWEqD2_Vdghg
0,2.5,SYaQ0LlP8SsR1_REjDTtRg
0,2.5,SYnPVIZsY_knMqwDYZ6QxA
3,2.5,SZjhYxy6qHWtNY6V_0K13g
0,2.5,S_Evc3OfMv2QnXR8p39Fiw
0,2.5,S_Y9pVid5SsaqDnwYH3VcQ
0,2.5,SaMQbMbYZSpNxBgy7-hBDw
0,2.5,Sb9FAzrW_NGA3BiViZDLIw
0,2.5,SbGji-u0uP3oNmySBiDRVA
0,2.5,SeBNxgcBg_-SsXtD5rQVqw
0,2.5,Sh2FAKAoAoaASXwJDxAA_A
161,2.5,ShNvAcZiG6trCKmWTAr9bw
0,2.5,ShtAGTj8U0GnvI0lbFrgEQ
0,2.5,SiIGe_H_sXaMN0NVPFv5qw
83,2.5,SkgcH-a9BqouTchDaUZ0bQ
0,2.5,Sl6h7Zj8HKFLj-_cNuirNg
0,2.5,SlF5ni_mtvK6dAh6pAr4PA
27,2.5,SmRqViMCIFrgqsG62KSYSg
28,2.5,SnYh7hnUz5k1Cdz7SLr92g
4,2.5,Snqz9o8ubmlfelIckchGjw
0,2.5,SpAlfvnkpx8SMR9ov_jNKA
0,2.5,SpME2XsXpIgk5-i4nFYvrg
0,2.5,SrTk40kI-kE_BZIWJi3qSg
0,2.5,SsgiWAtlUJDu_o82Uv99nQ
19,2.5,Su4xWAS3iEQ5WzzqkmLMQA
0,2.5,Su8Sk5AgLoB6rEciU4r81w
34,2.5,Suh5Zx3OP-2DRmxjncAKNA
25,2.5,SvTMnKWgV4AMH6Y2g_vRPQ
25,2.5,Svkq-38FAVRJFtry2RZEtQ
57,2.5,SvlXLXX6XCBSUcuiwvY2Og
154,2.5,SvuVNtq3SEzuAp6bdhLgqA
31,2.5,SyQ1JRfIbMLIUlFHAkEB6w
0,2.5,SyWnC4NUiYJ4teN_x1ZF_A
42,2.5,T-Tv0X2S0bWXh8w5sui98A
0,2.5,T-VrzUsXQ7qpIskvQk7a5w
0,2.5,T-YE2yPN9aKOXW9fWnRf8g
0,2.5,T-ureXr76XB0ro2OFraqPQ
0,2.5,T1Ttw8jyAiUnbZ7NCXjNBQ
0,2.5,T22W4odmS7du6w4GWEmFNg
0,2.5,T2tB0aCTN8Cdx_MrGr78gA
0,2.5,T3595eP9oGRF_GCOSVwUxQ
0,2.5,T35F6oGy4a8GhVv-qHoYqA
27,2.5,T3wYK7OR1w05TUSQ1mdgbw
51,2.5,T4vxfz8QR6WeXxM0M1NLrA
9,2.5,T5RjCEMJ-BVRsjs3-K1OaQ
39,2.5,T5rr2nDYw5_Ip9jeomC1Rw
45,2.5,T7gZngkzq6MYtebxPW7Q0A
0,2.5,T8jozmCsvqGTDLsRJjv0ug
0,2.5,T8sidv1ZofpZDpRi0x5jnQ
11,2.5,T8tWS6z0mnMoMiu97OHMVg
0,2.5,T9c5fnG2t9Nl5OB7Md8-BQ
14,2.5,TA-dcyyKzN9K8dBwCtc9QQ
0,2.5,TAMSL7fALjnEqKPsEqYRCw
89,2.5,TB6WEelrvp1CP6i0FoVpUQ
47,2.5,TBFWfpE-6INPQ9xd9dhVRg
15,2.5,TBjah53KFR7Hekj9QSynkA
35,2.5,TDEsA7oniZaEoW41Xco9JA
0,2.5,TDfe3gfX5rSJC4Iv0CZhng
41,2.5,TEPbuTr5n6Nn7LTM-gwseg
0,2.5,TGi-CqIK1CpPpvlGdBbBWw
0,2.5,TIDKr_q4zAtsfthD0Jtu6Q
34,2.5,TIWoJ8aLs2eaClCbgsyOcQ
56,2.5,TKHw25eB7xg_nPu4IjFp2w
0,2.5,TLfeLtJZKBGMYuRTr4OBOw
0,2.5,TO4MJKY0N53xCjCJIONvPQ
0,2.5,TPP7VI9CRetVUVIeeZoMRw
42,2.5,TPdY5Jl-84A7kpxYnGFkBQ
8,2.5,TRl6gC51LgG-_44TGmt7jw
0,2.5,TT6KKYnUvPwX2bAt0AMOfg
0,2.5,TTZy9A6Bm54qO2VOZspxFg
0,2.5,TUmBsW7PWovD0xRwkvnlMw
179,2.5,T_cJhEK3oAVLis5JKaaVGA
14,2.5,TaX7sdZXoGIb4oQGuKxiiQ
41,2.5,TdJMD9uuKAnRIRgM9OTyKA
0,2.5,Te3XvMnmYlRDpO-o0FuSvg
0,2.5,TfVX4WQAfNyGffz0t7ZIkA
14,2.5,Tg8JUedupnxmnqX1ON1MDg
9,2.5,TgiU63iufrIij1nSyIPj_g
0,2.5,ThcecaX7OYcLiW5FmmfoIg
8,2.5,Tht-ZVyzieVxNET0gcc2pQ
12,2.5,TigaLtZPgzzPqVFtK-z0BA
0,2.5,TkVWh5xPCaEDrRb6q8bWWQ
7,2.5,Tl8LnXtIslpQaRUUu9f-7w
0,2.5,Tlr3vV33qDmuksU_RsSQ-Q
0,2.5,Tm1n5_BM5YtI56tSmxh_3g
0,2.5,TmGnCQUATMi_OKcUKNK8dg
38,2.5,TmJhUcT-cMel9pqOb0nFdQ
0,2.5,Tm_28r-suhH8dUkjRoMjAA
50,2.5,ToqGYPIyuphhOxQfHoMAbg
91,2.5,TqVXqPn8tubQNs9ohqrs2w
0,2.5,Tqaeaq-TzbjwBWOY15aN-Q
0,2.5,TrFgA9mBG9iJ8GqhxEUxSw
0,2.5,TrwJFKTV88_WFBEZnFZvzw
0,2.5,TsyWwK3pg1NESlGJcnpJ8Q
97,2.5,TySByjFQEjj-rU39L5e_aQ
0,2.5,TzWPUJ3N40Xc6FL3FqyWJQ
0,2.5,TzXSMgZUE4nA0ROvt-KMfw
6,2.5,U0XHkvLa_aegtuHJDaGuZg
0,2.5,U2iFfHozvY0EVubu2tshPg
179,2.5,U3AXSid44xM-zv62KiJs6w
43,2.5,U3LlMX_8ILbRNxiPlA0wGA
4,2.5,U3Z2gRl2HJvaj7_1T2Z3AQ
0,2.5,U5oMKr680it6_-JQolkSUg
15,2.5,U6J7wish4AYtd36FUaagtQ
0,2.5,U7-_3H7jYCAAXNXkDk1mgA
84,2.5,UB18AbmOgagjvmzrQKKxFQ
0,2.5,UBqCHpK8YQoiS4Rq88HYSA
0,2.5,UCs1AKIpewjaSd5AImCa9w
0,2.5,UE8hR06NwcGxJedPmApzig
484,2.5,UEQQBgCB46Ge7x5VB7f8vw
30,2.5,UFU7quYv8YGGRGdnjmDheA
8,2.5,UGMRNsqIL9eeNI0fqYAqVw
0,2.5,UGwDyKToz45q7UowmBbn5w
0,2.5,UH0U_RfNjYeNHY0O6W-iAA
0,2.5,UHIYmYzK86KeOQOauWxmlw
8,2.5,UHkrE4xPsST1IKJtpH37TA
29,2.5,UIIt6xKJNCf5Y02-4ssYEA
0,2.5,UKV18HQzHtOOKxIzho7Mww
0,2.5,UKVjmAS-fKlRgJNi5K5hAQ
0,2.5,UL7eM1UyZND39RTkb2z4Hg
36,2.5,ULozFlonGhVnnj3KbxVHIQ
0,2.5,UNV9_mybbWl5n5fMfThGXQ
0,2.5,UOUGn7QQAnLla5XWgXDFHg
0,2.5,UOVi23qwF7YDRPsH1kL3hg
0,2.5,UP1lBdpunW3mQlRnm4FYCg
0,2.5,UP_fsqN5EnA-9bkjcjo9Rw
0,2.5,UQMRJIM_X5ZvW31GTvkagw
0,2.5,UR5Tc5S-43MoRJMSGXbgvw
40,2.5,URfO1pOA5uhZzS2GkVp1Rg
102,2.5,US-twAvoEQhXKGrzaSDOGQ
0,2.5,UStCIwJABUE5ri2njFTeKA
10,2.5,UUFOTnnUa9Ph_omh0Q9Ymg
0,2.5,UUKukY3JTxV-yXXeeFfFOQ
17,2.5,UUWhPR-5rn4bJ3f3_v7e9g
46,2.5,UVV7qHzqjzuvdhMPBGtzeA
0,2.5,UVzITTIImWENBylY79WG4Q
0,2.5,UWHw58UUy3qZceFu-jQw5A
108,2.5,UZ6NWpy2sJ4_s78sFRSc6g
0,2.5,U_HRE3_AvtqZPhWC9Lnu_A
14,2.5,UapEQ6FJfxfN_wAocSPoQg
0,2.5,UawQCSwikQMNIe1M3GTZHw
0,2.5,UbToVFMU4Xv7vYrDXJGj4g
28,2.5,UbsbU1xIhuAlH3Anx_SyHQ
0,2.5,Udwyrp589e1WnNKsp_SMLw
0,2.5,Ue9e_uWOVxRM0zUTn7W00Q
50,2.5,UeDO65W7sfput6UsMF6G8w
204,2.5,UeTRBY9oOzD9FG5YHnDFRw
176,2.5,UeWLq6o4YsNUjCMkgQcVKw
88,2.5,Ugx2hg8YSjcsuLVZnDVrvQ
0,2.5,UhC7MbF-wESfeBTDChJaNw
23,2.5,UjcKnRfwHEGYYYUdYdGzEQ
23,2.5,UknqH1MMhZedlBHWFHqDBw
0,2.5,UkzMfWojzSKe1ZqKu33TKQ
0,2.5,Ul24UJfmvjhy_aj3H6MATA
1,2.5,UmWsTIpXoNRc-OEmvE4I2g
0,2.5,UmYO_YOtuXkPkYa35EUpCw
46,2.5,UoHfqReZFHwrBByeqeZbWw
0,2.5,UoX1oMNUhhC8RckR1O6k8w
62,2.5,Uoj6kJFNhI9NUMd0Y9wj-A
47,2.5,UpPLcVKNznGRtH6WKzLAQA
0,2.5,UpUEWurVIhUGzxW8kzHvyQ
74,2.5,UqDwX_C6sODrdngpxidDUA
0,2.5,UsFib6Kil4Ok4IudnBTruQ
0,2.5,Uupy0uF_xpzEYiJLjYxMuA
9,2.5,UvVBP5sP3ndPd5p512jVxQ
0,2.5,UwEDSHyS7UB48zbiDTn2oQ
73,2.5,UwmIFyQQfGA6zO8qQAjMvA
7,2.5,UxIKgz2-5LEeodBgXuryiA
0,2.5,V-HlDZoVZU-wHorfhf8oGg
54,2.5,V-kDuZ33OJcwRlo_hqT3sw
2,2.5,V3ukNHydVrZw2ZVprGFjjA
0,2.5,V59dgHaVyRVBEgbyWNTyXg
0,2.5,V59w9Ykgsdh_lEGB76t2xw
170,2.5,V5waUxl6O7nKLCSnoyDzlg
3,2.5,V8KZlTsIyaxCxWvykNvT9g
77,2.5,V8yLyB4ZK9dKQoFgNQstkQ
86,2.5,VApeYRR8urJ7fVaLWguSjw
139,2.5,VApq_NduLrcTtRuAEhh9Hg
0,2.5,VCZWEyb1fG3Ltaiu__qZ1g
0,2.5,VCdnWTm2AQa4AsHUKW16fg
0,2.5,VDh5Mby867W-v6fbH9Bdng
0,2.5,VFLBcHsIjucN05cxjUUmbQ
0,2.5,VFauuGedXHvuK3NRGFwUsg
6,2.5,VG2zIu0HmxxhpldwtWo7pw
0,2.5,VHik5R3DULZ660JHj1O7QA
0,2.5,VLANIWOpYfiohZgzXdc3gw
0,2.5,VLIdR_Es7QSELz1n6yToVg
10,2.5,VLUXBn5t4Z8g63DxGuYpLw
0,2.5,VLb_kU5_EKtbWgInU4zKpA
110,2.5,VMzE8SSxB8sfSYfjb0Rdqg
0,2.5,VNeanROiAnQF3QWRxVnAtQ
0,2.5,VQlt7N0VfSKQfkErjnfplA
0,2.5,VTDoET1yXbcZbsHN28A8wQ
0,2.5,VTju8Bkc_r92C7gj1gy32g
0,2.5,VTzXoNz6oR5i45USM3DOYQ
0,2.5,VVGaz3puaoe3G3DBITWJJQ
28,2.5,VVHaGqC2OZ3MzXCpH59E3Q
0,2.5,VVn-iDIrlyH9rq9LXRtwXg
0,2.5,VWFpopPgs1B_d3e3VYPvxQ
25,2.5,VZQOcxxpB4nlJ6uqf-BWhg
210,2.5,V_TEvIfCvghLnydIIxQKtg
0,2.5,V_TFARgNM0MqSI0AZAnI9g
0,2.5,V_WYmwv2fmfsE6aR54gn5Q
0,2.5,V_XPVnhJ67dJTU1mulp9OQ
5,2.5,Va7ErZyhyb0Kn4T3CuQcnQ
29,2.5,VaNz-Og4k9lT8llPItUkpA
16,2.5,Vapl6e7a71dPdJkKjf3QOg
13,2.5,Vb8o95vIRK_tCgET6DmsgQ
14,2.5,Vc3wyrDDP7vwCb4u97Ntow
44,2.5,Vd7no-ULSeUi-DOztnysKQ
55,2.5,VdwrP5Aev4Y6bBfJPuAgkg
11,2.5,Ve-72qP6KteDtxHFk1PzvQ
0,2.5,VefISfRq1AVtIpo7fLqEvg
56,2.5,Vejp-BNrm6dltuHiHCjHxQ
0,2.5,Vf-tF9vkbEAgCPp5bM-srg
0,2.5,VferzZy8ZzAiLPtelZjzgg
33,2.5,Vfet6GYrlgHorFJ-72QEDQ
0,2.5,VgcpzAdOJcEVFMjPCVbglQ
202,2.5,ViXB57j0j3NGzg-SKUIY7A
0,2.5,VkNXTpW6AQ_N9rTihoCBVA
30,2.5,VmTM6BGkDSCxDJvSYdRVAA
32,2.5,VpG9sUb0keXw-sH6tJrgNA
10,2.5,VpnBlEinv4QeMzDLCmTAbw
53,2.5,VpuvhgiEIXkxJCuMhfoKsA
87,2.5,VqlbLm9l_1xP_ntXss_K5w
6,2.5,VrOzEdPg53-iv_ce9642hw
28,2.5,VuYuiV19ky4jxI1nX5WHQQ
7,2.5,VwV8tvklgCtCMZrRS4juDg
0,2.5,VxZK1B_4q0FzzQ6Vln0V7A
0,2.5,Vy0trJUUDbBUYmery_RTsA
72,2.5,VyYHD_8SuQW-s3Ef2kl7-A
18,2.5,VykKYBr0UsoHSh8_iVGK2A
0,2.5,W-aCPvSuBpgJPEdQaXfsNA
0,2.5,W-yWnbKJr1e7nGPipPLxgw
0,2.5,W17fGMq2spiKrwyOr_DVTQ
7,2.5,W2XaJhQHRoTD546OMrge-A
5,2.5,W4Jeq68M2hzBpegiEzlTqw
0,2.5,W4PoCxaBQ9PXPzeN9FsU_w
12,2.5,W4S9PIWTfRlW2lwPPunFvg
0,2.5,W5OveaMGNu7v12_lAc2O_Q
39,2.5,W64yl8T4xfUHYCwT674lAg
61,2.5,W6g0AbT4gxbKzsmBZzx3fw
18,2.5,W6gvmmkHokxLH_qSXqhiWw
0,2.5,W8eTzJAIYmQZ0SAAmIg8Xw
0,2.5,W95cWsAZvNvRzqBAHvHAfQ
25,2.5,W9HwSwAl916d1wa9XcH5fQ
155,2.5,WA3JntNKc-pVmG6nno0KUA
191,2.5,WAv6EhpjdTY-o2LkJWLSwQ
0,2.5,WD7pG7IRy_BNfByvN414HA
0,2.5,WE0h1M4agm7N4ngXrawGSA
134,2.5,WF2L2lz8w85uQJZxCwNfXQ
88,2.5,WG101evsCInT5G6OUn2-vA
5,2.5,WGVMgU35TzUskGQgwqR8DQ
0,2.5,WI-04gXZls3TM8rTAhMW_g
61,2.5,WIcOWNZulo-hlbUeiB-VYA
10,2.5,WIfW3Xl0hwarwUtMxeP2Dg
544,2.5,WIsiH7f1xW1PsgQc2_vCAA
0,2.5,WKQ8K3Q6AjtqF-sIDPXkOw
13,2.5,WKSskxG7bJfB_HitFmbVKA
85,2.5,WMUCB1_ZDBmvZ5inptTCjg
5,2.5,WOxE6MFlJWkzNJgZ77xORg
36,2.5,WPruk-V5MazzBBFaZ9S1xA
0,2.5,WQGdsZAHVDnCglIUvbFDVw
0,2.5,WReSwqWRhL1WMwU8dvQafA
20,2.5,WSBwDJC9owAImB6Po_09wQ
0,2.5,WWLGkJDanE9yTdpnktJcvw
0,2.5,WXVFCckY8fcmqvvhkEx-yg
23,2.5,WXhVdzOx9n41bthVH0CT0A
9,2.5,WZWt8XNeoxurZKrql6lq2g
0,2.5,W_YBG1lPLB-cehQbwtXKow
0,2.5,W_okAiLXAYCJo1yMZtdQEA
0,2.5,WbhmQvYQUwIHl_Fc_S5f_w
8,2.5,WcreKgzLGyPi316OUPz_Ow
0,2.5,We0it0BIMOcfL4j7Js2Kag
0,2.5,We36H2mK4mUH9IsVLneHWA
0,2.5,WeyYy5JQ6osPPQqHsjzPJA
0,2.5,WgNlXrGZBzjTb-5vLr72SQ
0,2.5,WggHCqUwGPsG7nRYT6LsHw
0,2.5,WiKoxj5mNdFcyHd0SNIU0g
0,2.5,Wike-aZey2o3KVRSXEBYgw
0,2.5,WjTOLepyaq9XlxOQHcWHmQ
83,2.5,WjnAO5TxoE1FPvXrVuYSJg
24,2.5,WkRqBvLRcuvDlRlSufF4kQ
73,2.5,WmAWack7vwrfc5d36DmE1A
24,2.5,WmkI99aE420eO14uK0Yy-w
6,2.5,WnhIaV34B-mlpvZr8URLsQ
0,2.5,WoAiOHYLxHdetEW1nOOsgw
0,2.5,WokyOP53CvXevQ4RnoJWQA
0,2.5,WrsFRe0KRzQtWoqgxek-EQ
0,2.5,WsD0oSL61P3hjtbCVfyKgw
0,2.5,WsXZ5WM4YC1nyOWsaz-0Wg
26,2.5,WtDOs3a6k_oPJmwiDh4qBQ
0,2.5,WtFZMgqitACFY1shVJ4aLQ
0,2.5,WvCBMLThlioXoY70cit3TQ
6,2.5,WwQ9W0JhK9AgC4SKLGae7A
8,2.5,WxfxnsgfGvITSCTawqlBIg
0,2.5,WyeYMSkfABtRErY7mzan1g
21,2.5,Wz03eYfxkeaoi2Zh8vpIXw
9,2.5,WzYnEtNYkQBfl47n92PguA
0,2.5,X-OQ0IKIVdlieM_6C60uJA
0,2.5,X0h0DcJtJ9LjfZYnfBgwuQ
0,2.5,X10JrZiEUHLhh3w7WFRKxQ
79,2.5,X2TfFvgZj-zOSYdiv4_xuw
6,2.5,X3NWJlQLB-X1xlfkYaE9tw
0,2.5,X3uNEXlRhtKnArhxSGrBIQ
313,2.5,X6megK3Vz4xMquw2f233xQ
0,2.5,X6mfQQat6ydAqXCW7KMp-A
13,2.5,X795k7uPMe2WzemJ0gFGLA
0,2.5,X9LMGSsXl2tfPxCPaGRj2w
0,2.5,XB2jYx4xzG6qvOCbZ0YdXA
25,2.5,XC7Vfcz3lBBV4KvjBOnJWQ
63,2.5,XCsvrQ7CNQBBQKhv1OHoIg
0,2.5,XE1t_wC_5PnP9F6lfm8nyA
0,2.5,XEE1oaGwS5UFmRyw3m4AGQ
0,2.5,XEoLALK8WXE6lhTKaN6z3A
143,2.5,XFykgL-jVwhaiq4w1LtyEA
33,2.5,XJbx6Yaib9XM_wa0furLzw
36,2.5,XL28Uio1JvrBBuuRtlmX_g
0,2.5,XLEDLfQFeljR_tFF-HshCA
0,2.5,XLoAM6wDj-Rw-O_glvvAUA
0,2.5,XMIxTNL7zP2vmBz80KvsAA
0,2.5,XPkkWBLzpNHpKaKDteV7rQ
35,2.5,XQ6e8nazO6pnPaMJqTJWtA
0,2.5,XQYhfP3jRXYvSAx_gKymsQ
20,2.5,XRTl0CPTcj593bRUbpw3Nw
0,2.5,XS6RZEX34gF2Nk3RsuGjtw
0,2.5,XTW6hAEotkxcP_oxBSrctA
0,2.5,XWzRWho0ASPdoojAGDEB7g
0,2.5,XX10vXisZy8o8egiVGY8nQ
135,2.5,XZ59OR9cNZYEl1trrudVCQ
0,2.5,XZJAEzx1DL28rPIFjPTL1w
0,2.5,X_4p1ah0rlTllAR36FF5Ig
0,2.5,X_ItRaQ3xmpWc4nqQReeug
0,2.5,Xb0VJtN8ldxBSrgmEinHIA
179,2.5,Xc92ex6nMyLmCfqs-1DWvw
50,2.5,XdgI-jFH-7eBghTcPRSoEQ
0,2.5,XeI2gGGJZBA7OevW_cz8gQ
53,2.5,Xf-o5-B82Fks531OaGBeyw
39,2.5,XfgeAAj9r0dRbUZYcjacgg
0,2.5,Xg5sO_pcg_soBO0CuqOpkQ
40,2.5,XhCurbX-LnP2m1gDnlShEQ
0,2.5,Xj-r_t-LtbgMiJy4U9xPXA
0,2.5,Xk6ijx3KJDAdC_qhJmAqmw
6,2.5,XkkM3-jisNT7CZiXty-c7A
20,2.5,XlqwLeGbz33dGGQZQFAf5g
30,2.5,Xm-nRuWCjeg5U1UgzS38OA
25,2.5,XmzhyTSOyxCjZkhHSnK7xw
0,2.5,Xn8hFZMnh9m1Pq5DRexOdQ
0,2.5,Xnm9hgYhFQXr0EQJXKZWgA
0,2.5,Xo2rbkwkOEYv8MylijVhcA
0,2.5,Xp1IlR1JexKGeO3H1fGcOg
0,2.5,Xp3pUw9x2BiIqz-d1aD3Kw
47,2.5,XpSXmVYFKCOmoqvU3kl-wQ
0,2.5,Xpo3nC2MPfGCvyNWvv2TfQ
10,2.5,XqwY9isVwq3mLBDmr8y_ig
0,2.5,Xr1M6QSQz4dPWtGts_yCCA
0,2.5,Xtr2DGIk366ivZt8LoYftw
0,2.5,Xugv8OAcw1QEPXLgWfdFKA
0,2.5,XvRbI8AxtWpL9wd20wXMCA
55,2.5,Xx41NRxpzYijapDZ-NBU9g
0,2.5,XyYo7ez9nWevun74mJsNKg
0,2.5,XyoVQVhBfEA4HvTUxIL5Yg
6,2.5,XzP4RHfwZxzk3jElqxxkVw
0,2.5,XzWLpzKHQLnJiNM_INxBag
18,2.5,XzumxIX2Qtbc6WiDq708Cg
0,2.5,Y-1_0sdE2y3ZQGAkl9UAJA
6,2.5,Y0EoL8CFUn42r6Ly5q2rvw
0,2.5,Y1NG46BclzRENqO3P456aQ
6,2.5,Y3LbFOto6YYIiT3BUVpnUQ
0,2.5,Y57-urrRO8x7rlXXG2yC2w
72,2.5,Y6MHlJ9U1rBNRf5BkyDTKw
39,2.5,Y7R7XhZP1CQnooaAwGhfig
0,2.5,Y89ko6P8taxZZg2gc2vhIg
170,2.5,Y8NNXzzvs4Ymu_NO0etyFw
0,2.5,YB11mVPHfi9QhutjP5GOHQ
17,2.5,YE6qtxFudTwJ6KVBczJN_A
85,2.5,YGi5KM6HOA8wSiPa2jGO4g
0,2.5,YHe2tXB_qWKpdMovSTfAYQ
288,2.5,YHf6M85vhPdN8yd_zapE0Q
234,2.5,YIhAUN5NT8u8kb0MTed_2Q
0,2.5,YJk1-755eF2gT22ngAFwNQ
28,2.5,YLzwJKgTRXpZacW_YTb2Ew
0,2.5,YM3wGN3n9MheoPw0SR2T6w
0,2.5,YMp2_eZ14ZKsXK_sWlaIzw
11,2.5,YNEXBlXuL2lVnaxU1-NfJw
7,2.5,YPW25Gvm2qxw7LqqWQfJbQ
0,2.5,YQChuH381FvQ69qzdYKwpg
0,2.5,YROzSiNnp60iPnqNrj34DA
87,2.5,YRuTllyjXarA5bnfBPsdOw
28,2.5,YSVDQ06WQZoLj3SOkdRmvw
0,2.5,YSYx40MsCvd5fmNLIBsO2g
0,2.5,YTR0pDBjeQHxxwNVXGUXJQ
0,2.5,YTSOsqVcmM7yUz2Zlyc6GA
0,2.5,YTkrfN_QruU0KmyrVi75Hw
20,2.5,YWRzwXDGMlM93OmN7jqpMA
0,2.5,YWn2m7MKmASiANFhvAaH3g
50,2.5,YXyDluRLlVbt_Y3KfbZdqQ
0,2.5,Yade1JRwbC020rwq1c7i7g
0,2.5,Yb1ckg4nTcEIodpPfoVQeg
40,2.5,Yczx-MchIAivkbwjkS-Pkw
0,2.5,YdWR8TQevwdOflowYa15rg
0,2.5,YdYBH15ri4xQCTOHIg_kdg
10,2.5,YeBfER8hNQD9kvlAqzH5LA
12,2.5,YeSD8Bbn5MEyjDbtEBAx0A
0,2.5,Yf9MG1ARz1lZGbKwBbAvCg
0,2.5,Ygl4Gl2IXtpgyrn4DD2Etg
0,2.5,YgqOXQ63WnTIxRHWFYAykQ
0,2.5,YguCHe0xewAwTduvgm81wA
0,2.5,YhMYN0nwXaL-F-cA0D-MfA
0,2.5,YhZ5414dSciBk58wkiXdzA
12,2.5,YhyPTShwXXIUeOIc4kl2Lg
0,2.5,YiONkI6WVTa1kpQu28wyfg
16,2.5,YkW51dD0Hzw1572XLzrV5w
34,2.5,YlNsWTKsOMnbgUiOTXOf-w
163,2.5,YmOz8WggdnAuU6mirYuHag
0,2.5,Ymf3F224B1k0fCNqqth9zA
0,2.5,YojGEEWJ4ZZdoHw9p2YY-g
0,2.5,YpzkpYDDSmKKjYFygH4lFg
82,2.5,YsSsuhpm_qg-ncNK_ZeyHA
0,2.5,YsplgMDcyNPB_2zfAz1LkA
0,2.5,Ysyow0w_xvSIzKB9EVSAww
0,2.5,YuEDZJJ_jL5YLf5SGkDc-A
0,2.5,Yvbb6uQYojL76RzftR0vAw
0,2.5,Yxea3uvU5amNlOSzsli6fw
15,2.5,Yxsg8pWcbiCur_O5rVsBdw
0,2.5,Yza2V-zlc1iCCeiHxhdKDA
29,2.5,Z0-cwY-rfWKwX_P2TR5xkQ
0,2.5,Z0GZLxitrws3jdFnjDlelQ
0,2.5,Z1Fogm9YgJuJCAO8Zoid9g
8,2.5,Z1lHljjznFqz1QZy1yqqLQ
0,2.5,Z20GQzNKBJI1QHXRxGr3Vw
0,2.5,Z21GMKVv4huo0vmLwbfYjQ
7,2.5,Z2CS90aobhkt6Jdz62xCFA
0,2.5,Z2_YCOYFwjKD5UGvykSfqw
0,2.5,Z2awVs-QouGWosUKFyFyew
156,2.5,Z3lgc-YvQf80JOOV0NNI4A
0,2.5,Z4VneFNcl3A2qfznENaUEg
0,2.5,Z5Oc3lC-NAhbmfVfRnwSzQ
