business_id,restaurantspricerange,income_range
FOa0IlFQ2V2zrvKNa7SriA,1,>300k and <400k
t4pXmgWde8g8xP-AVVmiOg,1,>300k and <400k
CbywnxObePxe54ssiO2awg,1,>300k and <400k
hcj1lGNPveCdvFK-XGWVfQ,2,>300k and <400k
f4rRh2IMeS_POKPDGyQHFw,1,>300k and <400k
HJKGDdibWWWVA2yt2O2SOA,2,>300k and <400k
U3AXSid44xM-zv62KiJs6w,1,>300k and <400k
Y4inqhlR-BIrTDqEV5IdkA,1,>300k and <400k
n6zszskvddf0JNUctc80Ow,2,>300k and <400k
xNK94JXmWIUqRwbWs-cnww,2,>300k and <400k
fLELJbF1rocRqO2blgvLDA,1,>300k and <400k
1mDFr87YCXXgOZyxwmP8OQ,2,>300k and <400k
k5WI8U4TsGh9Nm3BfIQdrw,1,>300k and <400k
2O_KVXfW7CtYsmSHxA4Hew,2,>300k and <400k
zkyqCKj0K1s1ZK1L2p6N6g,2,>300k and <400k
Mz7wIFHTv75Z9Y6k-Xs6Hw,2,>300k and <400k
-anddDXPbl7ccaPUgBKffA,1,>300k and <400k
QvtfSRcf-s1WyupCfINRuw,1,>300k and <400k
6vIRqARDgW-QZ9DRk4lQJg,2,>300k and <400k
Q-C8a6n12TfgfZXWT9Z3oA,2,>300k and <400k
w2QQiZN5tXZ5CD4XKLnu7g,2,>300k and <400k
TpdZWjQ0dy2Bv-iybAJUaQ,1,>300k and <400k
3DjBQEw27_cMm_0H5I93CQ,1,>300k and <400k
ka3rK6XgiheE1udUR-tupw,Not Available,>300k and <400k
SmOX52W6mib-qT7GptyDVQ,2,>300k and <400k
OGL83ZRsLTzx6mLpo6jRPw,2,>300k and <400k
qtFVO0S24Xah-YVy1hdEqw,1,>300k and <400k
egYfS0oM8eP-LHRVnSmrCg,1,>300k and <400k
q-GGOicy0n2r3BF4zO4coA,1,>300k and <400k
ETfSGhgZMiOmkhpcx8z3HQ,1,>300k and <400k
bJ-RRBKUmuPULU3BdbR55A,1,>300k and <400k
19WUujhNOI57k6e3kknOQg,1,>300k and <400k
jqsHxIOqR80XVw9SBBmmLg,2,>300k and <400k
m2OEMNGHDkZQipm2iqCM9g,2,>300k and <400k
Q_SwAPviaXJU3_Jxxk7h3g,1,>300k and <400k
jpAlH05VYu4WhMifkM4Zcg,1,>300k and <400k
O_Vb-UqufzVvo68ctudJnQ,1,>300k and <400k
qlUamBOy_CVRQgDOuVyQjg,1,>300k and <400k
QvCYvbMNkRTe4UqVwmyb3w,2,>300k and <400k
hXoGvO6QV2oj0j8H0LIdhg,2,>300k and <400k
V6IarqWLrOnoDeCW9fG0WA,2,>300k and <400k
VRiDjTLV5yEuuurNksMCUg,1,>300k and <400k
ugoYu1bLnbuN4tK-SbT1oA,2,>300k and <400k
_xOy5ctlcycRxl8QaTULmQ,1,>300k and <400k
j0wUculF56l0o4-VYwQ3Vg,1,>300k and <400k
fYtw5S95MJBEdZTbPK0Gug,2,>300k and <400k
-YYMI55-yFtciCdvO0wz_Q,Not Available,>300k and <400k
Zx1JcgezkT-pbHywEwKHlw,1,>300k and <400k
q9VM6UCYDCkFlVf4DWZVHQ,2,>300k and <400k
JW34m_Eu0EIo65zI-Hdx_w,2,>300k and <400k
cCNipLrtp2nMyJKek5z54A,1,>300k and <400k
c1hTlGsx5s0bvnCqtBNrMA,2,>300k and <400k
zDp9_LXr2Rp5COoETC250Q,Not Available,>300k and <400k
mJanv606i5EQyASTSmzVMA,1,>300k and <400k
ocOkQYZHkM23_8VzP3lt1Q,1,>300k and <400k
9pxpBqzhJIUhBN_H4NV2TQ,2,>300k and <400k
7w2RAZSpNi86tctvsFu_eQ,Not Available,>300k and <400k
DBOdKkWqgx8qcoFzYHB2CA,2,>300k and <400k
K8qPnx9EUWhQ-NkRYw-q7A,1,>300k and <400k
ys9WF6vhi3zR2zCvmkTX7A,2,>300k and <400k
G5YGLyVXgd5xbwxZmRYhdg,1,>300k and <400k
raUikRUz4xGGbpiq1mhEDA,2,>300k and <400k
4Th4Au8kRlL_uEXR-PeayA,2,>300k and <400k
i0AWNU6agTWT3kAqJeDvhA,1,>300k and <400k
CHqz5mlViqx98LA0dxcCRg,1,>300k and <400k
1Wkrq7LD-mQQSIo1kismfg,1,>300k and <400k
C-rXzCMOFKlt41umytI-Rw,Not Available,>300k and <400k
xVlD-6Ni4eVJfHNdg9uIfA,2,>300k and <400k
s6Hk0G2AWc2wi0tIzfdCSA,Not Available,>300k and <400k
XYdjUQNwTQ8N8kMoL66VVA,1,>300k and <400k
pFcPu6VPuwYQ4BX6NPYV-g,1,>300k and <400k
BOu8G-QQMOKZRjw79HM-lQ,2,>300k and <400k
281rgO7YXyxbJUo78WXUaw,1,>300k and <400k
Jb8SmNgPVXcDsetvI9CjQg,1,>300k and <400k
sA56zGbIZj2NoBR_HqkN-g,2,>300k and <400k
LxVEN-q8W4qPnud5vlpUxg,2,>300k and <400k
7jVSn9rutFq33pYLJZFpgQ,2,>300k and <400k
TF56t7oVHky0nU8iyGr8gw,1,>300k and <400k
lP--mLXE3ea-40d_mDaLQQ,2,>300k and <400k
A7oeXiStIt3uTU9OT07Qpw,2,>300k and <400k
oSM8ItF9hZ0Qz7-y9ckuiQ,2,>300k and <400k
XQfbBjF091B2K7Rc34Kx1w,1,>300k and <400k
1eLvYJrKnnudxIXi3Fhscw,2,>300k and <400k
eDLLGUePR_zIap-UhlC83Q,2,>300k and <400k
ktDy_arJjYDZK6N6N6F94A,1,>300k and <400k
nHXUkuUy5JAQ0FD4MwKvhQ,1,>300k and <400k
LjjmT6bQkFhR8Gibl4W1-g,2,>300k and <400k
x3HbJNeMS2Kkx8ISw7z6EA,2,>300k and <400k
WSrBt8DkKbAIZQnT92v8Ag,3,>300k and <400k
FTVkbIKHtwTK--gzN8k84Q,1,>300k and <400k
7Y2Yr5SbJfQ2oeKrpTeQBA,1,>300k and <400k
W1nTo0_Ub5JtXWv1HSBjqQ,1,>300k and <400k
rHkr_jxQS-KJZ9M00i6JPA,Not Available,>300k and <400k
bwD1QpZDk97D12DGDxaAgQ,Not Available,>300k and <400k
5qsE6LCDjoSc4YFBZHVVtQ,1,>300k and <400k
SJOXT6kt-sotD9XSxxB-sw,1,>300k and <400k
EEAoaQoxrE-BtgrQ2IryBg,1,>300k and <400k
8ttxqUP8uYdILTz9RT407Q,1,>300k and <400k
0f2mIro9yNrxF1V9ZhEU_Q,Not Available,>300k and <400k
K9K_vO0e89lpIlRsLod39g,2,>300k and <400k
IkcxBNK3KahMf-_bQmIevw,2,>300k and <400k
TXlbyEYfXSzUgA-NlvEprw,2,>300k and <400k
DZ4wdMqSyOTQNOp6UJczsg,1,>300k and <400k
Q4720GDGnZ3nPUECERcBZg,1,>300k and <400k
RX8V-PemYDvTY1V0U42_bA,3,>300k and <400k
SG3X2tfGSi9ZqZ7BVgCLxA,1,>300k and <400k
ZA6kZBzb0qZtWf1T0AMGmA,2,>300k and <400k
xu8xoEbfsaYWgayh0Wi-Bw,1,>300k and <400k
95isiDlZgT0iw5kYGazR_g,2,>300k and <400k
kO980IY6Q6wHuNlquT1kQQ,2,>300k and <400k
slpoAGRAzSoew7G-eahxww,1,>300k and <400k
lSLd_SWfHnLQU5G0EzG12A,1,>300k and <400k
-gdR559hH89jagbHzZb10w,2,>300k and <400k
QMOmVVpn4Mwc3FN33ycXRg,1,>300k and <400k
447qkKsTlaDGFBtjOku2tg,1,>300k and <400k
AMeMr_ZjJhYj0C_2bNW5Ew,3,>300k and <400k
3qC2B1YVyLtjPUl0BAksvw,1,>300k and <400k
klR9T9J2f_3C3cjA3xhdNw,2,>300k and <400k
gc_X8Bm2z1EPDtAnpVvMiQ,1,>300k and <400k
Tn8UooGfzYkKmi-1HXHgFw,2,>300k and <400k
l3WhYJjciKbA8_oxiaUu3Q,2,>300k and <400k
2ioWxeyVVz9V4mTaMoOd1A,Not Available,>300k and <400k
h1ESQaA5FvWju1Ru-2xPXQ,2,>300k and <400k
yX0QqS8ts8VEGlb0UhjNeA,1,>300k and <400k
w2dL3CLxZYxYQGJnVz-B5g,2,>300k and <400k
vZM2oEpaCMb-KqDEDEusHA,2,>300k and <400k
JoyzllPhUy-j1QrhKr8dIA,1,>300k and <400k
Tu3mLJG5Ws_-ujVAJxG8AQ,2,>300k and <400k
-6MLKl8ehMyeZBoYAoikhA,Not Available,>300k and <400k
bAQrzuHzAugjaTxq6qwwKw,2,>300k and <400k
KzPYNqiK9e038CbBrPN6vw,Not Available,>300k and <400k
2xvOTC-dqiDmJq4Lt-qwNg,1,>300k and <400k
6m4MX275ddYmfQ8QbY2Rkw,2,>300k and <400k
YOzva5nTtkQhyPrHErGn7Q,2,>300k and <400k
dkDUtfFbXkEKrfI00Gm-EQ,1,>300k and <400k
akDywcpcGV9hvzztO8YbfQ,3,>300k and <400k
EXZUZLIqQqwl8_kd5ZOzyw,1,>300k and <400k
1sehXiCONsgT0PpG08-nvg,Not Available,>300k and <400k
9E1YiYWjLXssZjJr0KV0sQ,1,>300k and <400k
Dz0f97D4NhME0nTOYsvlMg,1,>300k and <400k
t7nSk_D0X8vZDSJi0Xnh2A,2,>300k and <400k
IA3XGStyF-0WFHyni7597g,2,>300k and <400k
M-SV3_02bxc6hcyWiebsiw,1,>300k and <400k
7Aa-f7VTHRUZ57d9FmQglw,1,>300k and <400k
M7KeH8O6FN6ao8bHcA73rg,2,>300k and <400k
6GczIaxfVePcP1ztujRisw,2,>300k and <400k
dAolyz6VhWLFnpltqOWp1w,Not Available,>300k and <400k
jvymM8bckHpR3Ccwecy8-Q,2,>300k and <400k
-p3SYaAiLKFc914fKyEPTA,2,>300k and <400k
V2FtpHF6qjfQjkvSePDHWA,1,>300k and <400k
ZZJw7PRUiI65hGQDNpGVYA,1,>300k and <400k
Mz06NE97HddDjG4WEij8cA,1,>300k and <400k
dxE9EBO2QeorLDakf1DRcg,Not Available,>300k and <400k
umtavHpSHpov0dk4HF3ICg,Not Available,>300k and <400k
ZjNw6MQ9EyS16COI465xbQ,2,>300k and <400k
bbimZ18dj4Kg5qL1BMtKvQ,1,>300k and <400k
NSA6mYIcsqp6zQRi0emS4g,2,>300k and <400k
Vg_5_dHYhCMU60mkG_Dtug,2,>300k and <400k
dHgPQByvgWl6-OSEXfBtTA,1,>300k and <400k
XWg94gQANSuU5AORN_jqyg,1,>300k and <400k
yrkUofMv7pVLTK-sGJ7z7A,Not Available,>300k and <400k
Quro4HdFBcEAwTTAz8GEpA,1,>300k and <400k
2-6Djvc5oVk11L9rj3xZ-A,1,>300k and <400k
oQyf1788YWsiDLupGva6sw,1,>300k and <400k
gc7qDbriPov2PvT_xa1HvA,1,>300k and <400k
TiJjsvEQlTHTh3A8M-8PTA,2,>300k and <400k
2WcnKi9aRE4yS6xlkYoLmQ,2,>300k and <400k
uMpKBRioLJGiGyvlBQd8Tw,2,>300k and <400k
hkmnJsufRyfPkA7P7JfSEw,1,>300k and <400k
shP8WGQ_sb2tAJBOKFGkuQ,2,>300k and <400k
1KwC91T4YS3Ok6ebWZnXJA,Not Available,>300k and <400k
YOspnPlqcdTMa1aKhF-TFQ,2,>300k and <400k
9kBby95TD3b4ZXk00CC1pg,1,>300k and <400k
anHq4XupXThSPJrPLGLfDA,1,>300k and <400k
NLeuQj5Rj08Frx-wyLuH6A,2,>300k and <400k
f_47x1VQTgW3EkPAQpAxHQ,1,>300k and <400k
SVRj0kROGy0CJSmpQaCkiQ,1,>300k and <400k
Bsh1D5I8_H5_sCih9wfrBQ,1,>300k and <400k
sG7TFhDkHnwr7W2lYX7QWw,2,>300k and <400k
QOikPsxzt84sqOU8-ZVTLQ,1,>300k and <400k
jT_kJwwiukHyqZS2_YqB0Q,2,>300k and <400k
1inmqf0gEp0EblDl3EeNtA,2,>300k and <400k
cH4UmmnOsSKwlqXycXDRkw,1,>300k and <400k
j5XfQc5o6aqlYC7XRhuY9Q,2,>300k and <400k
G4xusGr-2Hxy6U2RMiAtMA,1,>300k and <400k
tSJzq3HXQKttc4hLkT6XBQ,2,>300k and <400k
mUZ40sXhdom3u-bg9RVFpw,1,>300k and <400k
K_y4KKO9BbFKezHHYWHx-A,2,>300k and <400k
36IP8qTGi9d68wXaKaiYLA,2,>300k and <400k
Ec1Q9OwgCRl9_2qcyELQCw,Not Available,>300k and <400k
bJfM1RV1-EHIoIK5sikvBA,1,>300k and <400k
NUTYUNVU1xFBhe1WpV782g,1,>300k and <400k
oR3lbTfdCsHGwrvrBpw3gw,2,>300k and <400k
eeis3qWUtd3vRgI-Qhx_EQ,2,>300k and <400k
6gR-1KOW7uyvN3TQbWhnOw,1,>300k and <400k
lUutRoZOtqOgrBuCLdpD-A,1,>300k and <400k
8LySVhnKnCAtMTnwEdgZfg,1,>300k and <400k
3IPili48JdyKUayU5CZu1A,1,>300k and <400k
_eX0efVY4lP7ttRCN77lIQ,Not Available,>300k and <400k
dAUIFUfD8-2DWgxd9xd6yg,Not Available,>300k and <400k
l08g9hFjf_tFpdN6w8EpbQ,2,>300k and <400k
_xX2LCrHR5qJCeqB0jfoAw,1,>300k and <400k
I_b8VMfMyyvrW3jW68VR2A,1,>300k and <400k
7IsRxw2v891WCmQLNuyy5w,1,>300k and <400k
UpBo6qdlr3yfRvoTFSArNQ,2,>300k and <400k
pU7Mlsd4k-2YUXe5nlcqrg,2,>300k and <400k
A8-5vl044pe15qI0HTJ5ZA,3,>300k and <400k
OJ0dRy1Oja27DfjOZd2zIA,1,>300k and <400k
nlZghMJ6hcu_b7gzwzYdxQ,3,>300k and <400k
0pJE-7yWnB-ADvp3kvacjw,1,>300k and <400k
MKxL9THDQzULSZompmuhOQ,2,>300k and <400k
MPo8MqRo5r46jUEyqCfhyA,1,>300k and <400k
f4UEWY2EiP41FgSm9C1myQ,1,>300k and <400k
Xt7bUBMmir6NqkglfxPInw,2,>300k and <400k
IiKijmSAWIUoZ07dI-sL7Q,1,>300k and <400k
TKHw25eB7xg_nPu4IjFp2w,1,>300k and <400k
WggHCqUwGPsG7nRYT6LsHw,1,>300k and <400k
8p5GOQ3Wa5I5Ki6NrDJyQQ,1,>300k and <400k
EkUArSC-WXrZYjER8ZOSUQ,1,>300k and <400k
-8u9P253kZlukUqbDXrPgA,2,>300k and <400k
aK02FMCeeIcSpezsvBGEZg,1,>300k and <400k
r_66ggS14vqJm2ne_25bhg,1,>300k and <400k
F4ZbO1aPabF7zuEH14xRJQ,2,>300k and <400k
jpZIjI-K0fGg5ztx0JYM5Q,1,>300k and <400k
boZwtUjcUnUFlvpTcKolNg,1,>300k and <400k
k7OrVTVdfx5_8MQYAK5c9A,2,>300k and <400k
jqcxn2QZjYhCPXiXOrM6Ew,2,>300k and <400k
EVoEVAEnNiOWi1P5OGZbdA,1,>300k and <400k
t366hiSd44jrRbu-G3op9A,2,>300k and <400k
mPyvlRBRhN3hSHo0DMDWrQ,2,>300k and <400k
h4jtTnbcckqXp7cVweoS3Q,1,>300k and <400k
83QCpMgQrifnp_OiyYwcTA,2,>300k and <400k
3cp5UNPdoAe-saPE7wtYUQ,2,>300k and <400k
3M9usbkkbjhrAL2zJpFrWQ,2,>300k and <400k
wnd-hepLY46hZS8r0HFGXA,2,>300k and <400k
UmJxaOMA9sEay3_LPIEHEw,2,>300k and <400k
6g9xp7tEf3PiBn_tpCMm-Q,1,>300k and <400k
XM1llQ4T_IKVGmF7-p9C6w,1,>300k and <400k
R5TkfU4aL5OldkLUb3zQyQ,1,>300k and <400k
Bctfmv69UjEk6bcL_PkoDg,1,>300k and <400k
3942kJZKI8gsJO0BdRsneA,1,>300k and <400k
Mnti3u9aKdyY7n3kFsY7JQ,1,>300k and <400k
6VovBsNR2NoP42vrCpGufw,2,>300k and <400k
8Hs6GKIaGoLLnY74leyNLQ,2,>300k and <400k
aOISYaVK7_EoScjBhJ1NZQ,1,>300k and <400k
1G8WMF0cSEEeO-0x-gKvEA,Not Available,>300k and <400k
v972-kNc67HyGqdpqoCHSQ,2,>300k and <400k
NRlpDHEPCX4dJH1A-TOKoQ,Not Available,>300k and <400k
-RjSyGMU0wZrpahALI5bMw,2,>300k and <400k
zieUodakLeMjNuUBY3O8zg,2,>300k and <400k
JIT4OZtoXrb7kTZYBKPKeg,1,>300k and <400k
jAb752DtlV5574LwZ3UleQ,1,>300k and <400k
CcSecKOSzrkE0lXdXshkZg,1,>300k and <400k
XW3NB-c3pA0vsmsXAn2rkw,2,>300k and <400k
Nc7c4s-Jw0eHeFXwrGJzMQ,Not Available,>300k and <400k
U4xodromJtyj2MLRRIOIYw,1,>300k and <400k
3u0AxpA7sZ3RTyZss0o_Bg,1,>300k and <400k
SBquovS8BzgRUKhybcpU8g,2,>300k and <400k
2rY6iHYoIfwBbUiGHTFxMg,2,>300k and <400k
cd1Y00bGE4DGKVvvQSVLzg,2,>300k and <400k
YXn-v78Ji6tWkH-PK3h5gg,1,>300k and <400k
WH7YE7GN_7nKcpuoHh03eA,1,>300k and <400k
drAQApGi7MKht74JUqZD3w,1,>300k and <400k
hUUDhK0dSS0P55SAVHXAnA,1,>300k and <400k
esivJyI0h-qxYtXjDMIAHw,1,>300k and <400k
nHT0Ko-dQ9NSzYuq4jaW8A,Not Available,>300k and <400k
hDv8g4aAs10xA8dl-EWmcg,1,>300k and <400k
oBCFc3bY1JHkvKYXhNtfrw,Not Available,>300k and <400k
_VkLbBvqBMmDJ9EUOZ4zUg,2,>300k and <400k
vdO-x0KEP_c-hFB37viK9w,2,>300k and <400k
zBFbB873yoNaYhC5YFAIAA,1,>300k and <400k
Sw4Rck6NLkYRFCG1CCMhgg,2,>300k and <400k
9CMPLZvMp0snH96N2ftKOg,1,>300k and <400k
QC1UaWVByBEvCRj4I_QRTQ,2,>300k and <400k
ZpL8BhLq3qc4gVfy70iRLA,2,>300k and <400k
NGgfeJU0YE1SIodMserX1w,2,>300k and <400k
f-1W92phh1HGCXSlN2eEHA,1,>300k and <400k
o1Y9T8V2NW3cxHBrOyOahw,1,>300k and <400k
7PQupFuVXlwNkyd0jzzh8g,1,>300k and <400k
1CoGYV_ZuZLo9nRN35Sn-Q,1,>300k and <400k
p_VV-FeFv6feuwDjF_91bg,2,>300k and <400k
FTyrshiJ04Zp8KlEtPkqGw,1,>300k and <400k
iizuoDy3clFVesyhl2IzFg,1,>300k and <400k
pOtm0huSB2_ydAhPLU7EwQ,2,>300k and <400k
h2vkY0mAU6g-0n0LMZ1ulg,1,>300k and <400k
_tcSCqBJazomCF_ULo_z_A,2,>300k and <400k
vNlwe5I5XRhdF4S8NZkz0w,2,>300k and <400k
LEBJjdgIaEnHtBQNaii3Iw,2,>300k and <400k
9jStwuAp2D0gdMFe6FNrTw,1,>300k and <400k
rDeZwtg_bLtbQUzxvU1Qzg,2,>300k and <400k
vcrS84ETmIykLtEiTZsJtQ,Not Available,>300k and <400k
GPnjdOtRKiuIjVpuyje4Mw,2,>300k and <400k
5az9QrzmycR0sn_07PQ9sg,1,>300k and <400k
uL7PDSmLxPPRMtFjENn9rQ,Not Available,>300k and <400k
kMieGsNswaYcBt0H3NfCpg,2,>300k and <400k
KcHqZ_IQMHhrL0y9PakxJA,2,>300k and <400k
QkWj_XXTdB9Qf0k7i4F2AQ,2,>300k and <400k
Tf6aT_tKAyx4zdGxub6RiQ,1,>300k and <400k
cm1ezBxjWa00RikRybxCwA,1,>300k and <400k
jaHS-fPSEEDW273iFrWG9Q,3,>300k and <400k
cfCReG4h1PWbh95DT6DeIg,1,>300k and <400k
Oxleq9IooLw4I9pJI03g0w,1,>300k and <400k
89ypdwPCrP_AmwXE1FAquQ,Not Available,>300k and <400k
Sf1r8dZGvGx2ZTs1d_dXMA,2,>300k and <400k
7Y-eSvG3Cs8PNHPlOPsiWA,2,>300k and <400k
PWlm_xOi2fkDlKM17LcRUQ,2,>300k and <400k
rXvj3f1amrGVyp2OK0JRTw,1,>300k and <400k
9zM2nVBhKY2p8qiIj2og0A,2,>300k and <400k
aQMOkldId9kpiu0nuQvhpA,1,>300k and <400k
PUc_-8Xb7OyDtrn5Y4EMDQ,2,>300k and <400k
odo9LsO261o_15MK2bPMQg,Not Available,>300k and <400k
c3V_1Dakp0UspkZayn0AjQ,2,>300k and <400k
5rT5Hesr0ZjOfnAkHc9--w,2,>300k and <400k
CvD7-vvyjHDm2O5FHvI27A,2,>300k and <400k
m17WJ61LaDQcrHUzOVApaQ,1,>300k and <400k
QDKWy6RL1Cgl1hkMjb19og,2,>300k and <400k
sZiUCvGIfkmeucb_JwaZvQ,1,>300k and <400k
FWoDkY9COzA1BvVJ12D1Fg,Not Available,>300k and <400k
8TiS3Dcur6_SWQnaVIVOxA,2,>300k and <400k
TtoFgRsS2UXXhYi9GWxm1A,2,>300k and <400k
mSyHpS4dP_FDR-o8N3ye8Q,2,>300k and <400k
dJKmNlmjBqbOccL1c6FEaQ,2,>300k and <400k
FgIeApSWL-K7eC-2gUii1Q,1,>300k and <400k
RssuQyiu4wUDPi3Qv5sayA,2,>300k and <400k
XrLm8nnH3Gu00654DNkUkw,1,>300k and <400k
ODlGYIWGHwhyeeDnhugH-Q,2,>300k and <400k
MC-6xr4Y2mWSQ0KryAfpaw,2,>300k and <400k
vxIGFCCuT38gLMMZme7wFw,1,>300k and <400k
EQwakJYQh75522pvMlSWPA,Not Available,>300k and <400k
XIA_abnnI7ZWExxKcNK_TA,2,>300k and <400k
vOU6JZoat7fvleg0JooaBQ,Not Available,>300k and <400k
_njO6Ik0Pp_gEg-WolSxfA,2,>300k and <400k
E5Rp_drzf_SwISfR7Jo6LQ,2,>300k and <400k
ugdFeSbaH43p8Baiox97mw,1,>300k and <400k
VrlJifUE36-U_OaiipGexA,2,>300k and <400k
VUg08FbKUpGx7Fu-S1vDuQ,2,>300k and <400k
7XFmfgCEltu-HiuRrDU8nA,2,>300k and <400k
JwsHokYGczm-p4xvFkO5Jg,2,>300k and <400k
Hw7SrFPCJc3qAux-2wOCEg,1,>300k and <400k
QppHVruDZzKcyIGqdvDtRw,1,>300k and <400k
L6J5ladeaIL_5xZ3F0-MnQ,1,>300k and <400k
1Vz5r-xxrSgx0OAnF_Ft7g,1,>300k and <400k
b5WsI1opmIyQPoUhT6VrwA,2,>300k and <400k
01sx-Pd8o_R9UGE20vPpSA,Not Available,>300k and <400k
sr0WszpJS6ClF_Nw1DZ8PQ,2,>300k and <400k
O0dujTET71iNknXA9Kbwfw,1,>300k and <400k
QHSwXF0x7f66YxtH8vnZ5g,1,>300k and <400k
aqNd1SaHTNGATIOy24sYxQ,2,>300k and <400k
C--wIpxJ4j1y01G_raHdbA,2,>300k and <400k
CcXhwI5JqLc7ECAb53-uQw,2,>300k and <400k
au32y5Bj3yLxY3V0ikIN1Q,2,>300k and <400k
EA10YCkaxzRoCEOB38xv1Q,2,>300k and <400k
1exJzD7WPZzJ72JRG1CGWg,2,>300k and <400k
1VeOj6f36qag7iScjjL8-w,1,>300k and <400k
-Yt1oOD4xufkz6lIjm_XCA,4,>300k and <400k
rqbUAI4JfxceQRBMDrxCdw,1,>300k and <400k
i9slSVVALR9WF2ej2o1jvw,2,>300k and <400k
eKnAUsbCWLnKANr1C0FHLA,1,>300k and <400k
9ylWOjNH4ldduzaF0FFylA,Not Available,>300k and <400k
xbQb7O8VnPdPXBqqecX7jw,2,>300k and <400k
Y_2nCuTjVxQ8HIy2ekG2rw,1,>300k and <400k
s6kZYpS1SWmfRK0IaH05hg,4,>300k and <400k
dRWndf4b9W0LqmPEX7hlxg,2,>300k and <400k
6wv_n7m-BUwMkJbsv7XDhA,2,>300k and <400k
yRVXRWLhHRWNeR6NETZD2g,1,>300k and <400k
6hZbEagsiri7sAnv3MImkg,2,>300k and <400k
FioFvBhgVPV2dZW3mxjxQQ,2,>300k and <400k
XoNu3QErSOOztKgdQ79fHA,Not Available,>300k and <400k
Mk3BBrh69EnunRcmdNqBRA,1,>300k and <400k
NYJlvJgJuGHjfRwM1wExsA,Not Available,>300k and <400k
8ywbiCp5onIOw7oH_AzP7A,1,>300k and <400k
a0P0ndSFLUn0kSNJ6aISHA,2,>300k and <400k
hZy1Qyhd9t1vVEXYZRFXyA,2,>300k and <400k
wTLtdWp2UKp7x0yc53dxEQ,1,>300k and <400k
1KMC5AM36H1vLCd3Sbq45Q,2,>300k and <400k
eTTnOUoAhbv65vcApwhTgQ,2,>300k and <400k
b6ABmwQPFMB21S9wm_Lv4Q,2,>300k and <400k
h5U9LCdAYhgWINf432DlDw,1,>300k and <400k
V5wqANiM1NhmcbKbyUggUA,2,>300k and <400k
FUX2RGMSoLqup2ra7k486A,2,>300k and <400k
CPuFGPBstco9SCAoGSsNFA,2,>300k and <400k
7YyQ8Dd6ThWy7C7pPlduCw,1,>300k and <400k
j3OFRX21nSdFt19-Xxx7Tw,1,>300k and <400k
RC7s9vg0L3hL4LTZQhlpeg,2,>300k and <400k
_YB5QIVgxTUO0MHQWkm8rA,1,>300k and <400k
BTCBzJp-obIBnmUUHsjRbA,1,>300k and <400k
_KKPRlWbRerZVRzmqxM6bQ,2,>300k and <400k
P3niu4MSCsKSRw1YC8U1AQ,1,>300k and <400k
ibKbQPuxOxT2TmyjOkEiqQ,2,>300k and <400k
euwV5K1uvxL3O5zMIcLS5w,2,>300k and <400k
T96WkEoVBdgjh76atEEprQ,2,>300k and <400k
sbX7UlNZ0M4R13yX8xnp6A,2,>300k and <400k
bCHfiQiL0UxX05457pqtEg,2,>300k and <400k
lABW8RU5XEzwQaxt-Yfv_Q,2,>300k and <400k
UAAv1_t0DKW1SdX0dBr23Q,1,>300k and <400k
EqZ1xcL1kPiiFcWjQHdsTw,1,>300k and <400k
6e4WHjmTonCU9Q4S9m-TFQ,2,>300k and <400k
7FoCtqPAklYUYOF5wPDcYA,3,>300k and <400k
0sOepPQdZiaBwjMEdc6WCg,2,>300k and <400k
NA5R2Xu6hhnYDv7aC1yj3w,1,>300k and <400k
XfdyWV80fecWYt2XNZ_89Q,1,>300k and <400k
wrLuoIUkT0KYjFODhUYRNw,1,>300k and <400k
wP9NtUNEzgHubLZKIZ8Cmg,2,>300k and <400k
udA_h7GLbNtoumqiacJBoQ,1,>300k and <400k
67TFyzS4Y0E7ZXo4FQXwAQ,2,>300k and <400k
05hDm5BdZedOjIrXx3dokA,1,>300k and <400k
zs9D9UoOgKR5xBFygtWKZA,2,>300k and <400k
hlOpjI_5tcbMNBQWEANvxg,2,>300k and <400k
0KxoDZxujvoPySxxPHMIag,2,>300k and <400k
WndR5f-9KmnE0vWsaw2Pgg,2,>300k and <400k
QIVvTBURnUF3ZfNh6qgjyg,2,>300k and <400k
9zghxHHF4KuHq11atl6ZzQ,2,>300k and <400k
OiebqYSgMYtMDXm_5kS20g,2,>300k and <400k
XZfs0Ct5Rjl-wunzb6M6ag,2,>300k and <400k
NZivC-eDXadhM-E8dfFlzQ,2,>300k and <400k
MW95w4W4OIlIsuSdwxMb-w,2,>300k and <400k
jla7E5o9EW6l6K0JEx-qHg,1,>300k and <400k
UsXWzOS7eOt8zv3qiQF6Nw,2,>300k and <400k
HWWQPRw7KXBDqVRamGvg9w,2,>300k and <400k
deq7dO4YoYZmvKi9cBprMw,1,>300k and <400k
o-GSqiYjfHp_2rPGuqJfKQ,1,>300k and <400k
Na82-d0fbHN5lMqr4LJsrA,2,>300k and <400k
AS6PcESp0vTPT53RDUFQiQ,2,>300k and <400k
QFheOPCFKwR1G51OZoV6_A,2,>300k and <400k
dlsiM7YJq7V1e1jCXL4F0Q,Not Available,>300k and <400k
ej-MTJB4iqecM0Kxpc4ggA,2,>300k and <400k
J3gc96PUrFxC9csQRjI1sQ,Not Available,>300k and <400k
UiCPUXoVgRzDJaGuIB2NJA,2,>300k and <400k
-gbgBe9mxp7uFIUjrc1yxQ,2,>300k and <400k
